,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
18,16BTQ094,一般项目,图书馆、情报与文献学,声像档案抢救“复杂性障碍”及信息保护机制与对策研究,2016-06-30,张美芳,正高级,中国人民大学,985,高校,高等院校、其他学校,,,,,,,,,
19,16BTQ095,一般项目,图书馆、情报与文献学,中国文书及文书工作的近代转型研究,2016-06-30,沈蕾,副高级,北京联合大学,非985,北京,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,16BTQ096,一般项目,图书馆、情报与文献学,“互联网＋”环境下档案信息服务研究,2016-06-30,郝伟斌,副高级,郑州航空工业管理学院,非985,河南,高等院校、其他学校,,,,,,,,,
1,16XTQ001,西部项目,图书馆、情报与文献学,新型城镇化进程中公共信息服务保障问题研究,2016-06-30,李桂荣,副高级,中共青海省委党校,,青海,各级党校,,,,,,,,,
2,16XTQ002,西部项目,图书馆、情报与文献学,武陵山连片特困区精准扶贫中的用户信息消费能力研究,2016-06-30,卢明芳,副高级,吉首大学,非985,湖南,高等院校、其他学校,,,,,,,,,
3,16XTQ003,西部项目,图书馆、情报与文献学,西部民族地区数字时代阅读行为与阅读推广机制构建研究,2016-06-30,张晋平,副高级,甘肃省社会科学院,,甘肃,省、市社会科学院,,,,,,,,,
4,16XTQ004,西部项目,图书馆、情报与文献学,濒危撒拉族语言与口头文学数字化资源库的建设,2016-06-30,李安强,正高级,青海师范大学,非985,青海,高等院校、其他学校,,,,,,,,,
5,16XTQ005,西部项目,图书馆、情报与文献学,蒙古文互联网信息资源采集及推送服务模式研究,2016-06-30,木仁,副高级,内蒙古社会科学院,,内蒙,省、市社会科学院,,,,,,,,,
6,16XTQ006,西部项目,图书馆、情报与文献学,三峡地区旧志文献整理与研究,2016-06-30,郭作飞,正高级,重庆三峡学院,非985,重庆,高等院校、其他学校,,,,,,,,,
7,16XTQ007,西部项目,图书馆、情报与文献学,抗战时期岭南地区古籍抢救保护史料整理和研究,2016-06-30,唐咸明,副高级,广西师范大学,非985,广西,高等院校、其他学校,,,,,,,,,
8,16XTQ008,西部项目,图书馆、情报与文献学,西南彝族口述历史资料搜集整理及其有声数据库建设,2016-06-30,高建辉,中级,楚雄师范学院,非985,云南,高等院校、其他学校,,,,,,,,,
9,16XTQ009,西部项目,图书馆、情报与文献学,《新疆乡土志稿》整理与研究,2016-06-30,王安芝,中级,解放军乌鲁木齐民族干部学院,,军队,军队系统,,,,,,,,,
10,16XTQ010,西部项目,图书馆、情报与文献学,藏族口述文献开发利用及数字化研究,2016-06-30,韩卫红,正高级,青海大学,非985,青海,高等院校、其他学校,,,,,,,,,
11,16XTQ011,西部项目,图书馆、情报与文献学,国家安全视角下网络涉军舆情引导策略研究,2016-06-30,何一,副高级,解放军西安通信学院,,军队,军队系统,,,,,,,,,
12,16XTQ012,西部项目,图书馆、情报与文献学,基于移动互联网的健康信息传播路径与扩散模式研究,2016-06-30,黄成,中级,重庆医科大学,非985,重庆,高等院校、其他学校,,,,,,,,,
13,16CTQ001,青年项目,图书馆、情报与文献学,互联网线上线下融合的文献收藏机构展览研究,2016-06-30,周婧景,中级,复旦大学,985,上海,高等院校、其他学校,,,,,,,,,
14,16CTQ002,青年项目,图书馆、情报与文献学,学术专著开放获取的实现路径研究,2016-06-30,魏蕊,中级,河北大学,非985,河北,高等院校、其他学校,,,,,,,,,
15,16CTQ003,青年项目,图书馆、情报与文献学,“互联网＋”时代公共数字文化工程的服务模式转变研究,2016-06-30,温泉,中级,国家图书馆,,机关,其他,,,,,,,,,
16,16CTQ004,青年项目,图书馆、情报与文献学,公共图书馆线上线下服务融合研究,2016-06-30,童忠勇,中级,国家图书馆,,机关,其他,,,,,,,,,
17,16CTQ005,青年项目,图书馆、情报与文献学,社会力量参与公共数字文化服务的机制研究,2016-06-30,唐义,中级,武汉大学,985,湖北,高等院校、其他学校,,,,,,,,,
18,16CTQ006,青年项目,图书馆、情报与文献学,面向网络纠纷事件的数字遗产管理机制研究,2016-06-30,耿伟杰,中级,中原工学院,非985,河南,高等院校、其他学校,,,,,,,,,
19,16CTQ007,青年项目,图书馆、情报与文献学,农民身份转型中的图书馆信息服务策略研究,2016-06-30,陈丽丽,中级,黑龙江省图书馆,,黑龙江,其他,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,16CTQ008,青年项目,图书馆、情报与文献学,信息行为视阈下的高校图书馆移动阅读服务满意度测评研究,2016-06-30,赵文军,中级,湖南商学院,非985,湖南,高等院校、其他学校,,,,,,,,,
1,16CTQ009,青年项目,图书馆、情报与文献学,中国古代阅读理论与方法研究,2016-06-30,何官峰,副高级,西南大学,非985,重庆,高等院校、其他学校,,,,,,,,,
2,16CTQ010,青年项目,图书馆、情报与文献学,基于多维动态数据的移动图书馆用户接受行为及其实证研究,2016-06-30,明均仁,副高级,武汉工程大学,非985,湖北,高等院校、其他学校,,,,,,,,,
3,16CTQ011,青年项目,图书馆、情报与文献学,宋金元伤寒著述版本研究与辑佚,2016-06-30,逯铭昕,中级,山东师范大学,非985,山东,高等院校、其他学校,,,,,,,,,
4,16CTQ012,青年项目,图书馆、情报与文献学,小学文献学研究,2016-06-30,张宪荣,中级,山西大学,非985,山西,高等院校、其他学校,,,,,,,,,
5,16CTQ013,青年项目,图书馆、情报与文献学,中古写本文献缀合资料数据库建设与应用研究,2016-06-30,刘郝霞,中级,四川大学,985,四川,高等院校、其他学校,,,,,,,,,
6,16CTQ014,青年项目,图书馆、情报与文献学,18—19世纪太平洋航海日志中的亚洲形象研究,2016-06-30,杜辉,中级,西南民族大学,非985,四川,高等院校、其他学校,,,,,,,,,
7,16CTQ015,青年项目,图书馆、情报与文献学,巴蜀佛教碑文辑校汇考,2016-06-30,李薛妃,中级,西华师范大学,非985,四川,高等院校、其他学校,,,,,,,,,
8,16CTQ016,青年项目,图书馆、情报与文献学,宏佛塔天宫装藏西夏文木雕版的整理与研究,2016-06-30,王荣飞,初级,北方民族大学,非985,宁夏,高等院校、其他学校,,,,,,,,,
9,16CTQ017,青年项目,图书馆、情报与文献学,丝绸之路出土汉文刻本研究,2016-06-30,秦桦林,中级,浙江大学,985,浙江,高等院校、其他学校,,,,,,,,,
10,16CTQ018,青年项目,图书馆、情报与文献学,水书《正七卷》各抄本的整理和比较研究,2016-06-30,王炳江,中级,贵州民族大学,非985,贵州,高等院校、其他学校,,,,,,,,,
11,16CTQ019,青年项目,图书馆、情报与文献学,大数据环境下政府数据资产可持续运营评估研究,2016-06-30,范佳佳,中级,上海社会科学院信息研究所,,上海,省、市社会科学院,,,,,,,,,
12,16CTQ020,青年项目,图书馆、情报与文献学,混合式学习环境下教学资源应用的信息伦理问题研究,2016-06-30,王英,中级,湖北大学,非985,湖北,高等院校、其他学校,,,,,,,,,
13,16CTQ021,青年项目,图书馆、情报与文献学,决策失误防范中的情报保障体系研究,2016-06-30,胡雅萍,中级,南京邮电大学,非985,江苏,高等院校、其他学校,,,,,,,,,
14,16CTQ022,青年项目,图书馆、情报与文献学,大数据环境下突发事件应急决策多源情报融合研究,2016-06-30,刘丹,中级,武汉理工大学,非985,湖北,高等院校、其他学校,,,,,,,,,
15,16CTQ023,青年项目,图书馆、情报与文献学,基于形式概念分析的社会化标注系统语义发现与语义映射研究,2016-06-30,张云中,中级,上海大学,非985,上海,高等院校、其他学校,,,,,,,,,
16,16CTQ024,青年项目,图书馆、情报与文献学,领域分析视角下的科技词汇语义挖掘与知识演化研究,2016-06-30,陈果,中级,南京理工大学,非985,江苏,高等院校、其他学校,,,,,,,,,
17,16CTQ025,青年项目,图书馆、情报与文献学,学术型网络社区多元关联挖掘与知识聚合研究,2016-06-30,肖璐,中级,南京大学,985,江苏,高等院校、其他学校,,,,,,,,,
18,16CTQ026,青年项目,图书馆、情报与文献学,品牌依恋驱动下的用户在线评论信息生成机制研究,2016-06-30,毕达宇,中级,中南民族大学,非985,湖北,高等院校、其他学校,,,,,,,,,
19,16CTQ027,青年项目,图书馆、情报与文献学,突发事件情境下社交媒体用户情感表达行为的特征与驱动因素研究,2016-06-30,纪雪梅,中级,山东理工大学,非985,山东,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,16CTQ028,青年项目,图书馆、情报与文献学,新媒体视阈下个人信息管理行为研究,2016-06-30,占南,副高级,河南科技大学,非985,河南,高等院校、其他学校,,,,,,,,,
1,16CTQ029,青年项目,图书馆、情报与文献学,在线健康社区用户交互行为及其对用户健康效用影响研究,2016-06-30,董伟,中级,天津大学,985,天津,高等院校、其他学校,,,,,,,,,
2,16CTQ030,青年项目,图书馆、情报与文献学,WIKI环境中信息质量演进机理及提升策略研究,2016-06-30,黄令贺,中级,河北大学,非985,河北,高等院校、其他学校,,,,,,,,,
3,16CTQ031,青年项目,图书馆、情报与文献学,迈向知识时代的数字档案馆顶层设计与需求研究,2016-06-30,张茜,中级,解放军南京政治学院,,军队,军队系统,,,,,,,,,
4,16CTQ032,青年项目,图书馆、情报与文献学,社交媒体环境下公共档案资源知识聚合与服务研究,2016-06-30,魏扣,,中国人民大学,985,高校,高等院校、其他学校,,,,,,,,,
5,16CTQ033,青年项目,图书馆、情报与文献学,公共文化服务背景下我国非物质文化遗产档案信息传播研究,2016-06-30,戴旸,副高级,安徽大学,非985,安徽,高等院校、其他学校,,,,,,,,,
6,16CTQ034,青年项目,图书馆、情报与文献学,基于范式论视阈的档案学科与档案职业协同发展研究,2016-06-30,孙大东,中级,郑州大学,非985,河南,高等院校、其他学校,,,,,,,,,
7,16CTQ035,青年项目,图书馆、情报与文献学,文化哲学视阈下当代中国档案文化研究,2016-06-30,任越,副高级,黑龙江大学,非985,黑龙江,高等院校、其他学校,,,,,,,,,
8,16CTQ036,青年项目,图书馆、情报与文献学,新型城镇化背景下农民工档案管理机制研究,2016-06-30,马林青,中级,中国人民大学,985,高校,高等院校、其他学校,,,,,,,,,
9,15FTQ005,后期资助项目,图书馆、情报与文献学,中国近代辞书指要,2015-12-02,钟少华,研究员,北京市社会科学院历史研究所,,北京,省、市社会科学院,,,,,,,,,
10,15FTQ004,后期资助项目,图书馆、情报与文献学,诗注要义,2015-12-02,陈永正,研究员,中山大学,,广东,高等院校、其他学校,,,,,,,,,
11,15FTQ007,后期资助项目,图书馆、情报与文献学,数字环境下高校图书馆业务流程重组模式研究,2015-12-02,徐军华,讲师,湘潭大学,,湖南,高等院校、其他学校,,,,,,,,,
12,15FTQ006,后期资助项目,图书馆、情报与文献学,移动互联新媒体的采纳与使用研究,2015-12-02,巢乃鹏,正高级,南京大学,,江苏,高等院校、其他学校,,,,,,,,,
13,15FTQ008,后期资助项目,图书馆、情报与文献学,数据挖掘在Web资源开发与利用中的应用研究,2015-12-02,刘忠宝,副高级,中北大学,,山西,高等院校、其他学校,,,,,,,,,
14,15FTQ003,后期资助项目,图书馆、情报与文献学,面向创新的区域信息资源配置研究,2015-07-02,吕彬,中级,江苏大学,,江苏,高等院校、其他学校,,,,,,,,,
15,15FTQ002,后期资助项目,图书馆、情报与文献学,学术型大数据知识组织与服务标准研究,2015-07-02,刘柏嵩,正高级,宁波大学,,浙江,高等院校、其他学校,,,,,,,,,
16,15FTQ001,后期资助项目,图书馆、情报与文献学,技术创新与产业经济视角下我国信息服务业发展路径研究,2015-07-02,王建冬,副高级,国家信息中心,,中央、国家机关,各级党政机关,,,,,,,,,
17,15ATQ001,重点项目,图书馆、情报与文献学,新型出版模式对学术图书馆的影响研究,2015-06-16,初景利,正高级,中国科学院文献情报中心,,机关,其他,,,,,,,,,
18,15ATQ002,重点项目,图书馆、情报与文献学,北美华人图书馆员共同体的身份认同研究（1927-2015）,2015-06-16,李刚,正高级,南京大学,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
19,15ATQ003,重点项目,图书馆、情报与文献学,当代图书馆员“快乐指数”再测量与变迁研究,2015-06-16,徐建华,正高级,南开大学,985大学、211大学,天津,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,15ATQ004,重点项目,图书馆、情报与文献学,基于关联数据的中文名称规范档语义描述及数据聚合研究,2015-06-16,贾君枝,正高级,山西大学,非211大学、非985大学,山西,高等院校、其他学校,,,,,,,,,
1,15ATQ005,重点项目,图书馆、情报与文献学,图书馆阅读推广的基础理论和体系结构研究,2015-06-16,范并思,正高级,华东师范大学,985大学、211大学,上海,高等院校、其他学校,,,,,,,,,
2,15ATQ006,重点项目,图书馆、情报与文献学,《中图法》最终用户版体系结构及可视化研究,2015-06-16,卜书庆,正高级,国家图书馆,,机关,其他,,,,,,,,,
3,15ATQ007,重点项目,图书馆、情报与文献学,大数据环境下战略性新兴产业的信息资源服务创新研究,2015-06-16,王学东,正高级,华中师范大学,211大学,湖北,高等院校、其他学校,,,,,,,,,
4,15ATQ008,重点项目,图书馆、情报与文献学,开放数据与数据安全的政策协同研究,2015-06-16,马海群,正高级,黑龙江大学,非211大学、非985大学,黑龙江,高等院校、其他学校,,,,,,,,,
5,15ATQ009,重点项目,图书馆、情报与文献学,数字档案资源社会化开发研究,2015-06-16,连志英,正高级,上海大学,211大学,上海,高等院校、其他学校,,,,,,,,,
6,15BTQ001,一般项目,图书馆、情报与文献学,基于公民阅读权利保障的公共图书馆制度建设研究,2015-06-16,赵奇钊,正高级,吉首大学,非211大学、非985大学,湖南,高等院校、其他学校,,,,,,,,,
7,15BTQ002,一般项目,图书馆、情报与文献学,基于“投入-状态-产出”框架的高校图书馆建设促进学科发展绩效评价研究,2015-06-16,田景梅,副高级,山东财经大学,非211大学、非985大学,山东,高等院校、其他学校,,,,,,,,,
8,15BTQ003,一般项目,图书馆、情报与文献学,民国时期图书馆学者群体研究,2015-06-16,韦庆媛,副高级,清华大学,985大学、211大学,高校,高等院校、其他学校,,,,,,,,,
9,15BTQ004,一般项目,图书馆、情报与文献学,民国时期新知识群体图书馆学术思想史研究,2015-06-16,王安功,中级,河南师范大学,非211大学、非985大学,河南,高等院校、其他学校,,,,,,,,,
10,15BTQ005,一般项目,图书馆、情报与文献学,图书馆智库职能与群体化新型智库建设研究,2015-06-16,张旭,正高级,山东省委党校,,山东,各级党校,,,,,,,,,
11,15BTQ006,一般项目,图书馆、情报与文献学,图书馆组织氛围测评模型及应用实践研究,2015-06-16,包平,正高级,南京农业大学,211大学,江苏,高等院校、其他学校,,,,,,,,,
12,15BTQ007,一般项目,图书馆、情报与文献学,信息-知识-智能转换视野下的图书馆职业能力研究,2015-06-16,王正兴,正高级,淮海工学院,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
13,15BTQ008,一般项目,图书馆、情报与文献学,移动网络社交媒体与图书馆合作创新发展研究,2015-06-16,汪琼,正高级,东莞理工学院,非211大学、非985大学,广东,高等院校、其他学校,,,,,,,,,
14,15BTQ009,一般项目,图书馆、情报与文献学,中美图书馆职业能力比较研究,2015-06-16,刘泳洁,正高级,吉首大学,非211大学、非985大学,湖南,高等院校、其他学校,,,,,,,,,
15,15BTQ010,一般项目,图书馆、情报与文献学,农村社区图书馆建设的众筹模式及保障机制研究,2015-06-16,鞠彦辉,副高级,渤海大学,非211大学、非985大学,辽宁,高等院校、其他学校,,,,,,,,,
16,15BTQ011,一般项目,图书馆、情报与文献学,数字环境下图书馆物理馆藏空间动态配置研究,2015-06-16,刘利,副高级,东南大学,985大学、211大学,江苏,高等院校、其他学校,,,,,,,,,
17,15BTQ012,一般项目,图书馆、情报与文献学,图书馆空间资源变革与服务融合趋势研究,2015-06-16,盛兴军,副高级,上海大学,211大学,上海,高等院校、其他学校,,,,,,,,,
18,15BTQ013,一般项目,图书馆、情报与文献学,文化强国战略中公共图书馆的职能定位及其实现机制研究,2015-06-16,袁永久,副高级,黑龙江工程学院,非211大学、非985大学,黑龙江,高等院校、其他学校,,,,,,,,,
19,15BTQ014,一般项目,图书馆、情报与文献学,政府购买公共信息服务的绩效评估研究,2015-06-16,陈则谦,副高级,河北大学,非211大学、非985大学,河北,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,15BTQ015,一般项目,图书馆、情报与文献学,机构规范文档结构及构建方式研究,2015-06-16,赵捷,正高级,中国科学技术信息研究所,,机关,其他,,,,,,,,,
1,15BTQ016,一般项目,图书馆、情报与文献学,基于大规模网络分析方法和内存计算技术的高校图书馆大数据应用模式与实证研究,2015-06-16,何胜,副高级,江苏理工学院,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
2,15BTQ017,一般项目,图书馆、情报与文献学,数字资源使用绩效的多指标综合评价体系研究,2015-06-16,蒲筱哥,副高级,江苏师范大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
3,15BTQ018,一般项目,图书馆、情报与文献学,图书馆书目数据社会化应用研究,2015-06-16,魏来,副高级,东北师范大学,211大学,吉林,高等院校、其他学校,,,,,,,,,
4,15BTQ019,一般项目,图书馆、情报与文献学,网络信息采集与保存策略研究,2015-06-16,张炜,正高级,国家图书馆,,机关,其他,,,,,,,,,
5,15BTQ020,一般项目,图书馆、情报与文献学,城镇化背景下农民工社会网络信息寻求研究,2015-06-16,黄丽霞,正高级,黑龙江大学,非211大学、非985大学,黑龙江,高等院校、其他学校,,,,,,,,,
6,15BTQ021,一般项目,图书馆、情报与文献学,图书馆服务质量、关系质量与用户忠诚的关系研究,2015-06-16,齐向华,正高级,山西大学,非211大学、非985大学,山西,高等院校、其他学校,,,,,,,,,
7,15BTQ022,一般项目,图书馆、情报与文献学,阅读推广活动的评价指标体系构建及其实证研究,2015-06-16,岳修志,正高级,中原工学院,非211大学、非985大学,河南,高等院校、其他学校,,,,,,,,,
8,15BTQ023,一般项目,图书馆、情报与文献学,大数据时代图书馆服务体系的创新与发展研究,2015-06-16,程结晶,正高级,曲阜师范大学,非211大学、非985大学,山东,高等院校、其他学校,,,,,,,,,
9,15BTQ024,一般项目,图书馆、情报与文献学,大数据时代图书馆微服务应用研究,2015-06-16,白广思,正高级,郑州大学,211大学,河南,高等院校、其他学校,,,,,,,,,
10,15BTQ025,一般项目,图书馆、情报与文献学,面向用户的微知识服务研究,2015-06-16,彭爱东,副高级,南京农业大学,211大学,江苏,高等院校、其他学校,,,,,,,,,
11,15BTQ026,一般项目,图书馆、情报与文献学,新生代农民工的信息行为特征与图书馆服务策略研究,2015-06-16,程孝良,副高级,成都理工大学,非211大学、非985大学,四川,高等院校、其他学校,,,,,,,,,
12,15BTQ027,一般项目,图书馆、情报与文献学,需求和能力导向的大学图书馆专利情报服务机制研究,2015-06-16,慎金花,正高级,同济大学,985大学、211大学,上海,高等院校、其他学校,,,,,,,,,
13,15BTQ028,一般项目,图书馆、情报与文献学,中国图书馆动漫服务研究,2015-06-16,李常庆,正高级,北京大学,985大学、211大学,高校,高等院校、其他学校,,,,,,,,,
14,15BTQ029,一般项目,图书馆、情报与文献学,基本服务均等目标下西部贫困县公共图书馆财政保障研究,2015-06-16,段小虎,副高级,西安文理学院,非211大学、非985大学,陕西,高等院校、其他学校,,,,,,,,,
15,15BTQ030,一般项目,图书馆、情报与文献学,面向叙词表构建的知识组织生态系统研究,2015-06-16,常春,正高级,中国科学技术信息研究所,,机关,其他,,,,,,,,,
16,15BTQ031,一般项目,图书馆、情报与文献学,基于小数据的高校图书馆用户电子资源使用习惯研究,2015-06-16,杨涛,副高级,华南师范大学,211大学,广东,高等院校、其他学校,,,,,,,,,
17,15BTQ032,一般项目,图书馆、情报与文献学,近六十年来中国古籍出版研究,2015-06-16,王育红,正高级,南通大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
18,15BTQ033,一般项目,图书馆、情报与文献学,古籍修复技术的科学化管理研究,2015-06-16,马文大,正高级,首都图书馆,,北京,其他,,,,,,,,,
19,15BTQ034,一般项目,图书馆、情报与文献学,滇缅抗战文献的收集整理与研究,2015-06-16,魏国彬,正高级,保山学院图书馆,非211大学、非985大学,云南,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,15BTQ035,一般项目,图书馆、情报与文献学,伪满时期日本战争罪行文献史料整理与研究,2015-06-16,高承龙,中级,延边大学,211大学,吉林,高等院校、其他学校,,,,,,,,,
1,15BTQ036,一般项目,图书馆、情报与文献学,藏文古籍纸张的鉴别与修复综合技术研究,2015-06-16,索朗仁青,正高级,西藏大学,211大学,西藏,高等院校、其他学校,,,,,,,,,
2,15BTQ037,一般项目,图书馆、情报与文献学,建川博物馆馆藏二战时期侵华日军日记的整理、翻译与研究,2015-06-16,瞿沐学,副高级,西华大学,非211大学、非985大学,四川,高等院校、其他学校,,,,,,,,,
3,15BTQ038,一般项目,图书馆、情报与文献学,晚清至民国时期流传于民间的阿拉伯文献搜集整理研究,2015-06-16,马和斌,副高级,西北民族大学,非211大学、非985大学,甘肃,高等院校、其他学校,,,,,,,,,
4,15BTQ039,一般项目,图书馆、情报与文献学,近代书目与中国传统学术的学科化转型研究,2015-06-16,傅荣贤,正高级,黑龙江大学,非211大学、非985大学,黑龙江,高等院校、其他学校,,,,,,,,,
5,15BTQ040,一般项目,图书馆、情报与文献学,口述史方法下的中国大陆当代古籍版本学家鉴定经验整理集成与研究,2015-06-16,赵宣,副高级,扬州大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
6,15BTQ041,一般项目,图书馆、情报与文献学,中国古代经典辞书编纂思想的发掘及其传承研究,2015-06-16,钱荣贵,正高级,南通大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
7,15BTQ042,一般项目,图书馆、情报与文献学,20世纪上半叶中国自主出版的英文报刊研究,2015-06-16,黄芳,副高级,南通大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
8,15BTQ043,一般项目,图书馆、情报与文献学,跨媒体用户生成内容情感倾向挖掘及其应用研究,2015-06-16,徐勇,正高级,安徽财经大学,非211大学、非985大学,安徽,高等院校、其他学校,,,,,,,,,
9,15BTQ044,一般项目,图书馆、情报与文献学,产学研协同创新中的知识产权问题及对策研究,2015-06-16,李玲娟,中级,中国科学院大学,非211大学、非985大学,高校,高等院校、其他学校,,,,,,,,,
10,15BTQ045,一般项目,图书馆、情报与文献学,大数据环境下情报研究方法论体系研究,2015-06-16,周瑛,正高级,安徽大学,211大学,安徽,高等院校、其他学校,,,,,,,,,
11,15BTQ046,一般项目,图书馆、情报与文献学,媒介融合背景下的版权机制研究,2015-06-16,黄先蓉,正高级,武汉大学,985大学、211大学,湖北,高等院校、其他学校,,,,,,,,,
12,15BTQ047,一般项目,图书馆、情报与文献学,基于专利视角的面向企业技术创新风险管理的竞争情报预警研究,2015-06-16,邱洪华,副高级,湘潭大学,非211大学、非985大学,湖南,高等院校、其他学校,,,,,,,,,
13,15BTQ048,一般项目,图书馆、情报与文献学,情报学视野下我国智库运行机制和能力体系建设研究,2015-06-16,卓翔芝,正高级,淮北师范大学,非211大学、非985大学,安徽,高等院校、其他学校,,,,,,,,,
14,15BTQ049,一般项目,图书馆、情报与文献学,网络信息资源著作权侵权风险动态评估及风险沟通机制研究,2015-06-16,张文德,正高级,福州大学,211大学,福建,高等院校、其他学校,,,,,,,,,
15,15BTQ050,一般项目,图书馆、情报与文献学,信息安全策略与网络强国关系研究,2015-06-16,李农,正高级,上海社会科学院,,上海,省、市社会科学院,,,,,,,,,
16,15BTQ051,一般项目,图书馆、情报与文献学,大数据环境下政务信息资源优化配置与服务模式创新研究,2015-06-16,毛太田,副高级,湘潭大学,非211大学、非985大学,湖南,高等院校、其他学校,,,,,,,,,
17,15BTQ052,一般项目,图书馆、情报与文献学,公平关切视角下微政务信息公开的动力机制与创新模式研究,2015-06-16,朱晓峰,副高级,南京工业大学,非211大学、非985大学,江苏,高等院校、其他学校,,,,,,,,,
18,15BTQ053,一般项目,图书馆、情报与文献学,科学数据引用的实现机制研究,2015-06-16,屈宝强,副高级,中国科学技术信息研究所,,机关,其他,,,,,,,,,
19,15BTQ054,一般项目,图书馆、情报与文献学,数据连续性的实现方法与保障机制研究,2015-06-16,朝乐门,副高级,中国人民大学,985大学、211大学,高校,高等院校、其他学校,,,,,,,,,
,项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所在省区市,所属系统,成果名称,成果形式,成果等级,结项时间,结项证书号,出版社,出版时间,作者,获奖情况
0,15BTQ055,一般项目,图书馆、情报与文献学,网络信息资源长期保存中信息安全保护机制研究,2015-06-16,李伟超,副高级,郑州航空工业管理学院,非211大学、非985大学,河南,高等院校、其他学校,,,,,,,,,
1,15BTQ056,一般项目,图书馆、情报与文献学,我国地方政府公信力的网络媒体评价机制研究,2015-06-16,孙越恒,中级,天津大学,985大学、211大学,天津,高等院校、其他学校,,,,,,,,,
2,15BTQ057,一般项目,图书馆、情报与文献学,基于E-SCIENCE的新型科研范式研究,2015-06-16,陈凯泉,副高级,中国海洋大学,985大学、211大学,山东,高等院校、其他学校,,,,,,,,,
3,15BTQ058,一般项目,图书馆、情报与文献学,大数据环境下人文社会科学学术创新力自动测度研究,2015-06-16,钱玲飞,副高级,南京航空航天大学,211大学,江苏,高等院校、其他学校,,,,,,,,,
4,15BTQ059,一般项目,图书馆、情报与文献学,基于信息熵的学术期刊传播规律和评价方法研究,2015-06-16,马峥,副高级,中国科学技术信息研究所,,机关,其他,,,,,,,,,
5,15BTQ060,一般项目,图书馆、情报与文献学,融合ALTMETRICS的科研影响力综合评价方法及实证研究,2015-06-16,阎素兰,副高级,南京农业大学,211大学,江苏,高等院校、其他学校,,,,,,,,,
6,15BTQ061,一般项目,图书馆、情报与文献学,影响因子缺陷的多维度矫正与学术期刊跨学科评价研究,2015-06-16,刘雪立,正高级,新乡医学院,非211大学、非985大学,河南,高等院校、其他学校,,,,,,,,,
7,15BTQ062,一般项目,图书馆、情报与文献学,多模态危机情报在城市突发事件应急管理中的融合及应用研究,2015-06-16,宋绍成,正高级,北华大学,非211大学、非985大学,吉林,高等院校、其他学校,,,,,,,,,
8,15BTQ063,一般项目,图书馆、情报与文献学,基于社会网络分析的网络舆情主题发现研究,2015-06-16,丁晟春,副高级,南京理工大学,211大学,江苏,高等院校、其他学校,,,,,,,,,
9,15BTQ064,一般项目,图书馆、情报与文献学,基于用户行为挖掘的UGC质量实时预判与控制机制研究,2015-06-16,金燕,副高级,郑州大学,211大学,河南,高等院校、其他学校,,,,,,,,,
10,15BTQ065,一般项目,图书馆、情报与文献学,重大突发事件网络舆情的信息引导和处置策略研究,2015-06-16,刘焕成,正高级,郑州航空工业管理学院,非211大学、非985大学,河南,高等院校、其他学校,,,,,,,,,
